Product,Container ID,Container Title,Container Display Name,Container Active,Container Mode,Question ID,Question Old ID,Question Level,Question Type,Question Active,Question (Main) Tag
פסיכומטרי,3776,הספק חזקים ב,תרגול מותאם אישית,1,Predetermined,10780,NULL,7.5,Numeric bullet single choice,1,הספק
פסיכומטרי,3776,הספק חזקים ב,תרגול מותאם אישית,1,Predetermined,10781,NULL,6,Numeric bullet single choice,1,הספק
פסיכומטרי,3776,הספק חזקים ב,תרגול מותאם אישית,1,Predetermined,10782,NULL,7,Numeric bullet single choice,1,הספק
פסיכומטרי,3794,משמעות מילולית ד,מקבץ ד,1,Predetermined,10783,סמ - 93 - 34,8,Numeric bullet single choice,1,משמעות מילולית
פסיכומטרי,4229,מ0923פ3 כמותי,סתיו 2023 כמותי פרק ראשון,1,Predetermined,10794,NULL,7,Exam Question,1,אי-שוויון
פסיכומטרי,4229,מ0923פ3 כמותי,סתיו 2023 כמותי פרק ראשון,1,Predetermined,10795,NULL,8,Exam Question,1,הסקה מתרשים
פסיכומטרי,4229,מ0923פ3 כמותי,סתיו 2023 כמותי פרק ראשון,1,Predetermined,10796,NULL,8,Exam Question,1,הסקה מתרשים
פסיכומטרי,4229,מ0923פ3 כמותי,סתיו 2023 כמותי פרק ראשון,1,Predetermined,10797,NULL,9,Exam Question,1,הסקה מתרשים
פסיכומטרי,4229,מ0923פ3 כמותי,סתיו 2023 כמותי פרק ראשון,1,Predetermined,10798,NULL,9,Exam Question,1,הסקה מתרשים
פסיכומטרי,4229,מ0923פ3 כמותי,סתיו 2023 כמותי פרק ראשון,1,Predetermined,10799,NULL,10,Exam Question,1,הסקה מתרשים
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10800,NULL,1,Exam Question,1,כלליות 2
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10801,NULL,1,Exam Question,1,מצולעים
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10802,NULL,2,Exam Question,1,משוואות
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10803,NULL,2,Exam Question,1,משוואות
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10804,NULL,2.5,Exam Question,1,אנליטית
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10805,NULL,3,Exam Question,1,יחס
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10806,NULL,3,Exam Question,1,צירופים
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10807,NULL,4,Exam Question,1,שטחים
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10808,NULL,4,Exam Question,1,הסקה מתרשים
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10809,NULL,5,Exam Question,1,הסקה מתרשים
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10810,NULL,5,Exam Question,1,הסקה מתרשים
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10811,NULL,6,Exam Question,1,הסקה מתרשים
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10812,NULL,6,Exam Question,1,הסקה מתרשים
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10813,NULL,7,Exam Question,1,אחוזים
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10814,NULL,7.5,Exam Question,1,התנהגות אלגברית
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10815,NULL,8,Exam Question,1,חלוקה
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10816,NULL,8,Exam Question,1,משולשים
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10817,NULL,9,Exam Question,1,תנועה
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10818,NULL,9,Exam Question,1,תלת-ממד
פסיכומטרי,4230,מ0923פ4 כמותי,סתיו 2023 כמותי פרק שני,1,Predetermined,10819,NULL,10,Exam Question,1,כלליות 2
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10820,NULL,1,Exam Question,1,Sentence Completions
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10821,NULL,3,Exam Question,1,Sentence Completions
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10822,NULL,4,Exam Question,1,Sentence Completions
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10823,NULL,5,Exam Question,1,Sentence Completions
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10824,NULL,6,Exam Question,1,Sentence Completions
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10825,NULL,7,Exam Question,1,Sentence Completions
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10826,NULL,8,Exam Question,1,Sentence Completions
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10827,NULL,9,Exam Question,1,Sentence Completions
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10828,NULL,2,Exam Question,1,Restatements
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10829,NULL,4,Exam Question,1,Restatements
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10830,NULL,6,Exam Question,1,Restatements
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10831,NULL,8,Exam Question,1,Restatements
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10832,NULL,3,Exam Question,1,Reading Comprehension
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10833,NULL,3,Exam Question,1,Reading Comprehension
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10834,NULL,3,Exam Question,1,Reading Comprehension
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10835,NULL,3,Exam Question,1,Reading Comprehension
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10836,NULL,3,Exam Question,1,Reading Comprehension
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10837,NULL,7,Exam Question,1,Reading Comprehension
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10838,NULL,6.5,Exam Question,1,Reading Comprehension
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10839,NULL,6.5,Exam Question,1,Reading Comprehension
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10840,NULL,6.5,Exam Question,1,Reading Comprehension
פסיכומטרי,4232,מ0923פ5 אנגלית,סתיו 2023 אנגלית פרק ראשון,1,Predetermined,10841,NULL,6.5,Exam Question,1,Reading Comprehension
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10842,NULL,1,Exam Question,1,Sentence Completions
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10843,NULL,3,Exam Question,1,Sentence Completions
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10844,NULL,4,Exam Question,1,Sentence Completions
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10845,NULL,5,Exam Question,1,Sentence Completions
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10846,NULL,6,Exam Question,1,Sentence Completions
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10847,NULL,7,Exam Question,1,Sentence Completions
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10848,NULL,8,Exam Question,1,Sentence Completions
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10849,NULL,9,Exam Question,1,Sentence Completions
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10850,NULL,2,Exam Question,1,Restatements
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10851,NULL,4,Exam Question,1,Restatements
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10852,NULL,6,Exam Question,1,Restatements
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10853,NULL,8,Exam Question,1,Restatements
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10854,NULL,4,Exam Question,1,Reading Comprehension
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10855,NULL,3,Exam Question,1,Reading Comprehension
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10856,NULL,3,Exam Question,1,Reading Comprehension
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10857,NULL,3,Exam Question,1,Reading Comprehension
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10858,NULL,4,Exam Question,1,Reading Comprehension
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10859,NULL,7,Exam Question,1,Reading Comprehension
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10860,NULL,6,Exam Question,1,Reading Comprehension
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10861,NULL,6,Exam Question,1,Reading Comprehension
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10862,NULL,6.5,Exam Question,1,Reading Comprehension
פסיכומטרי,4233,מ0923פ6 אנגלית,סתיו 2023 אנגלית פרק שני,1,Predetermined,10863,NULL,6.5,Exam Question,1,Reading Comprehension
פסיכומטרי,557,חזרות כמותי מפגש 12 מקבץ חזקים ז.גבוהה 1,חזרה הסקה מתרשים,1,Predetermined,10864,סח - 263 - 14,9,Text question with image answers,1,הסקה מתרשים
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10865,NULL,1,Exam Question,1,אנלוגיות
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10866,NULL,3,Exam Question,1,אנלוגיות
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10867,NULL,5,Exam Question,1,אנלוגיות
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10868,NULL,6,Exam Question,1,אנלוגיות
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10869,NULL,8,Exam Question,1,אנלוגיות
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10870,NULL,9,Exam Question,1,אנלוגיות
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10871,NULL,1,Exam Question,1,שאלות פסקה
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10872,NULL,2,Exam Question,1,שאלות פסקה
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10873,NULL,3,Exam Question,1,כללים וסידורים
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10874,NULL,4,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10875,NULL,5,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10876,NULL,6,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10877,NULL,6,Exam Question,1,עריכת ניסוי
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10878,NULL,7,Exam Question,1,שאלות פסקה
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10879,NULL,8,Exam Question,1,שאלות פסקה
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10880,NULL,9,Exam Question,1,שאלות פסקה
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10881,NULL,10,Exam Question,1,שאלות פסקה
פסיכומטרי,5170,צירופים חלשים א,תרגול מותאם אישית,1,Predetermined,10882,NULL,2,Numeric bullet single choice,1,צירופים
פסיכומטרי,5172,צירופים חלשים ב,תרגול מותאם אישית,1,Predetermined,10883,NULL,6,Numeric bullet single choice,1,צירופים
פסיכומטרי,5181,צירופים חזקים ב,תרגול מותאם אישית,1,Predetermined,10883,NULL,6,Numeric bullet single choice,1,צירופים
פסיכומטרי,5170,צירופים חלשים א,תרגול מותאם אישית,1,Predetermined,10884,NULL,4,Numeric bullet single choice,1,צירופים
פסיכומטרי,5178,צירופים חזקים א,תרגול מותאם אישית,1,Predetermined,10884,NULL,4,Numeric bullet single choice,1,צירופים
פסיכומטרי,5172,צירופים חלשים ב,תרגול מותאם אישית,1,Predetermined,10885,NULL,5,Numeric bullet single choice,1,צירופים
פסיכומטרי,5178,צירופים חזקים א,תרגול מותאם אישית,1,Predetermined,10885,NULL,5,Numeric bullet single choice,1,צירופים
פסיכומטרי,5182,צירופים חזקים ג,תרגול מותאם אישית,1,Predetermined,10886,NULL,7,Numeric bullet single choice,1,צירופים
פסיכומטרי,5182,צירופים חזקים ג,תרגול מותאם אישית,1,Predetermined,10887,NULL,6,Numeric bullet single choice,1,צירופים
פסיכומטרי,5170,צירופים חלשים א,תרגול מותאם אישית,1,Predetermined,10888,NULL,5,Numeric bullet single choice,1,צירופים
פסיכומטרי,5178,צירופים חזקים א,תרגול מותאם אישית,1,Predetermined,10888,NULL,5,Numeric bullet single choice,1,צירופים
פסיכומטרי,5182,צירופים חזקים ג,תרגול מותאם אישית,1,Predetermined,10889,NULL,7,Numeric bullet single choice,1,צירופים
פסיכומטרי,5170,צירופים חלשים א,תרגול מותאם אישית,1,Predetermined,10890,NULL,6.5,Image and text,1,צירופים
פסיכומטרי,5178,צירופים חזקים א,תרגול מותאם אישית,1,Predetermined,10890,NULL,6.5,Image and text,1,צירופים
פסיכומטרי,5181,צירופים חזקים ב,תרגול מותאם אישית,1,Predetermined,10891,NULL,7,Numeric bullet single choice,1,צירופים
פסיכומטרי,5182,צירופים חזקים ג,תרגול מותאם אישית,1,Predetermined,10892,NULL,8,Numeric bullet single choice,1,צירופים
פסיכומטרי,5211,חלוקה ג,מקבץ ג,1,Predetermined,10896,NULL,6,Numeric bullet single choice,1,חלוקה
פסיכומטרי,5214,תלת ממד ג,מקבץ ג,1,Predetermined,10897,NULL,6,Image and text,1,תלת-ממד
פסיכומטרי,5214,תלת ממד ג,מקבץ ג,1,Predetermined,10898,NULL,4,Image and text,1,תלת-ממד
פסיכומטרי,5212,תלת ממד א,מקבץ א,1,Predetermined,10899,NULL,4,Numeric bullet single choice,1,תלת-ממד
פסיכומטרי,5213,תלת ממד ב,מקבץ ב,1,Predetermined,10901,NULL,5,Numeric bullet single choice,1,תלת-ממד
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10902,NULL,6,Exam Question,1,קטע קריאה
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10903,NULL,6,Exam Question,1,קטע קריאה
פסיכומטרי,6688,מ1223פ1 מילולי,חורף 2023 מילולי פרק ראשון,1,Predetermined,10904,NULL,6,Exam Question,1,קטע קריאה
